0.327848 0.476055
0.600494 0.699085
0.859842 0.667900
0.217111 0.658428
0.157290 0.225552
0.203956 0.648903
0.216239 0.222568
0.228443 0.711359
0.681826 0.599774
0.251210 0.294990
0.766328 0.557270
0.694765 0.576899
0.825249 0.518387
0.361970 0.251781
0.142526 0.604899
0.292619 0.264832
0.813716 0.688980
0.698328 0.589555
0.782502 0.706547
0.263123 0.197180
0.315796 0.734098
0.066562 0.081673
0.704567 0.556125
0.228977 0.197503
0.793691 0.598447
0.296857 0.637886
0.187590 0.584202
0.209278 0.560197
0.781891 0.601657
0.705255 0.611064
0.700219 0.560581
0.271696 0.699500
0.305676 0.541479
0.243888 0.838930
0.302547 0.173081
0.357519 0.134188
0.170455 0.852791
0.718494 0.664946
0.244424 0.556043
0.864618 0.677849
0.748351 0.644318
0.312519 0.147281
0.167569 0.234265
0.260811 0.185869
0.560232 0.509899
0.354222 0.402643
0.878080 0.427248
0.243517 0.362385
0.864011 0.580077
0.775447 0.586841
0.727840 0.632884
0.387032 0.257421
0.792866 0.616179
0.719351 0.674556
0.288119 0.184488
0.362008 0.193236
0.284558 0.807822
0.347251 0.273260
0.331047 0.171215
0.803729 0.472967
0.399220 0.143251
0.645669 0.510340
0.182210 0.134894
0.281490 0.862959
0.183466 0.698355
0.355017 0.734549
0.795974 0.794174
0.289012 0.399589
0.348321 0.598695
0.274867 0.226949
0.148283 0.283079
0.205496 0.873656
0.311660 0.392247
0.765829 0.560080
0.727653 0.591767
0.629833 0.732680
0.217003 0.669722
0.287005 0.217314
0.195673 0.788784
0.267006 0.208886
0.868279 0.621930
0.275755 0.262106
0.168413 0.591809
0.264577 0.741266
0.802437 0.602960
0.266780 0.583593
0.769430 0.638608
0.293126 0.575188
0.602644 0.631512
0.476660 0.631366
0.224386 0.220147
0.313320 0.605447
0.854090 0.522524
0.369204 0.296420
0.755749 0.579510
0.784144 0.393711
0.801289 0.551725
0.065938 0.753301
0.760615 0.573294
0.263523 0.496174
0.368338 0.356905
0.181365 0.282340
0.770444 0.542150
0.702698 0.692455
0.276721 0.314696
0.275681 0.349323
0.707898 0.588063
0.769487 0.681876
0.186672 0.351733
0.735000 0.681434
0.737284 0.447989
0.288454 0.359998
0.204677 0.446065
0.711685 0.637492
0.272511 0.257656
0.808404 0.592938
0.250164 0.618446
0.253600 0.527386
0.345544 0.291169
0.201116 0.762198
0.260306 0.704994
0.282381 0.337762
0.259143 0.402658
0.316876 0.276125
0.254734 0.603550
0.121477 0.670534
0.258915 0.708229
0.777898 0.490021
0.709370 0.706916
0.253922 0.214305
0.284397 0.254307
0.834728 0.721753
0.160565 0.113892
0.785877 0.601644
0.151516 0.293791
0.281868 0.626878
0.154938 0.664059
0.193181 0.186727
0.748965 0.710142
0.291183 0.835884
0.771966 0.564348
0.867856 0.430900
0.199557 0.646225
0.356193 0.190383
0.287036 0.330049
0.159226 0.698204
0.746066 0.685757
0.818989 0.575564
0.425024 0.300062
0.250345 0.160974
0.779932 0.569141
0.268837 0.712427
0.782408 0.607058
0.246338 0.677747
0.362171 0.425887
0.095166 0.823966
0.082008 0.697987
0.212681 0.831410
0.823267 0.441506
0.892977 0.490896
0.206494 0.169348
0.642500 0.502671
0.685863 0.626842
0.307178 0.049207
0.131373 0.190505
0.251183 0.298243
0.650490 0.649082
0.376422 0.701929
0.638813 0.569972
0.675712 0.474560
0.272898 0.141520
0.170367 0.639361
0.304343 0.518602
0.270231 0.626172
0.222451 0.309285
0.178159 0.580557
0.261752 0.165439
0.182204 0.701231
0.131819 0.678605
0.246650 0.297294
0.333543 0.827584
0.139813 0.258832
0.174751 0.712922
0.684329 0.750014
0.246108 0.284845
0.307092 0.528944
0.343674 0.237294
0.238352 0.855126
0.246295 0.498051
0.140657 0.749737
0.344968 0.736187
0.323213 0.477481
0.754536 0.539183
0.162919 0.310230
0.163343 0.000000
0.409294 0.526938
0.221970 0.241594
0.245314 0.742805
0.266288 0.336608
0.202477 0.476889
0.269403 0.178449
0.070364 0.223713
0.307250 0.385892
0.087606 0.642928
0.683933 0.636870
0.335649 0.635619
0.208885 0.362971
0.213570 0.199558
0.261616 0.295239
0.092269 0.662541
0.165632 0.520392
0.669071 0.489605
0.350042 0.387141
0.819057 0.469557
0.212252 0.675149
0.183408 0.697146
0.666418 0.591547
0.255361 0.711528
0.238823 0.188497
0.801518 0.608585
0.106323 0.542897
0.323804 0.296966
0.759378 0.669635
0.815677 0.601644
0.187401 0.372192
0.210203 0.628029
0.729958 0.499976
0.853328 0.717202
0.212702 0.717461
0.287773 0.370596
0.693518 0.534502
0.721796 0.728701
0.181343 0.180872
0.150461 0.662860
0.737278 0.623311
0.213035 0.703767
0.267862 0.395506
0.216919 0.268045
0.801059 0.434435
0.671646 0.588212
0.290332 0.295121
0.355677 0.782305
0.795229 0.790962
0.051213 1.000000
0.232290 0.656452
0.782369 0.594634
0.659738 0.534169
0.666989 0.697450
0.179987 0.663351
0.233153 0.617727
0.213457 0.107671
0.280297 0.604374
0.248763 0.292385
0.189951 0.348351
0.272565 0.273210
0.386410 0.628593
0.159382 0.127363
0.767569 0.639543
0.623565 0.686303
0.708675 0.605377
0.343120 0.184497
0.340028 0.341867
0.161229 0.329710
0.140359 0.671419
0.856935 0.693759
0.774838 0.608064
0.733631 0.721423
0.439694 0.132740
0.317010 0.308669
0.727997 0.574084
0.296603 0.489823
0.684499 0.587077
0.121152 0.217601
0.252925 0.064588
0.338866 0.574370
0.359634 0.284519
0.339783 0.110156
0.225844 0.330363
0.159335 0.237755
0.261254 0.413020
0.150787 0.706337
0.757933 0.563880
0.756069 0.694073
0.358641 0.287880
0.190542 0.147531
0.328917 0.652616
0.785513 0.639528
0.177480 0.697931
0.000000 0.818819
0.288079 0.166169
0.693538 0.756008
0.736936 0.660125
0.740928 0.575137
0.332902 0.677100
0.342293 0.317239
0.268066 0.121755
0.156863 0.555574
0.613368 0.528003
0.963719 0.633901
0.779870 0.699132
0.937149 0.568815
0.399894 0.684119
0.757893 0.568249
0.723971 0.639912
0.298834 0.562032
0.777915 0.592596
0.267138 0.713135
0.253038 0.603727
0.819737 0.598374
0.294451 0.168115
0.177991 0.823976
0.833986 0.756883
0.584522 0.510582
0.409460 0.589963
0.762718 0.677327
0.690792 0.651658
0.282467 0.230605
0.304258 0.607731
0.250490 0.169647
0.278686 0.723963
0.756850 0.790947
0.263881 0.264310
0.842206 0.521316
0.707145 0.689316
0.884959 0.528159
0.191474 0.031899
0.764983 0.645037
0.934778 0.433790
0.621498 0.679592
0.274173 0.470386
0.219664 0.641926
0.349062 0.161349
0.300790 0.579918
0.294625 0.701851
0.247560 0.501541
0.194135 0.673736
0.393998 0.273443
0.758379 0.593231
0.117441 0.054522
