91.773 40.264
94.000 44.163
96.107 26.303
86.805 61.414
99.039 22.307
97.084 21.799
89.971 34.322
104.697 -2.256
101.963 11.831
98.031 12.757
85.618 58.640
91.978 31.306
98.681 20.615
102.934 9.241
98.263 19.297
90.972 51.220
79.349 57.317
69.257 70.652
75.276 59.854
96.834 37.519
72.498 70.929
81.774 56.553
97.118 34.009
88.027 52.568
74.010 62.266
76.469 63.570
89.849 48.545
70.288 76.555
90.267 44.836
78.586 65.285
66.313 74.968
75.273 65.960
47.226 92.648
61.123 81.679
52.169 84.109
54.739 87.639
61.198 83.012
102.133 51.435
57.019 81.441
54.957 78.764
62.753 78.897
34.256 97.437
71.270 70.585
44.353 92.195
67.954 75.504
29.654 97.548
44.053 90.143
37.456 89.899
25.430 97.432
30.659 94.691
57.564 85.558
36.925 91.462
34.219 94.877
-4.868 107.095
25.957 96.556
67.383 83.197
31.278 100.163
34.747 94.490
30.840 92.668
9.629 103.599
-15.821 98.181
-28.056 97.196
-11.737 104.381
19.811 98.867
-1.993 98.993
31.013 100.137
21.246 100.947
18.388 103.100
15.665 99.356
-16.270 97.538
-4.549 102.614
32.150 100.369
-5.198 101.564
24.739 97.359
-10.439 100.594
-35.880 94.217
-18.110 99.750
-36.035 91.936
-66.684 84.476
-8.648 103.717
-12.849 102.627
-52.432 86.384
-49.481 89.937
-47.710 93.633
-25.768 95.189
-13.478 99.051
-29.646 96.231
-36.676 94.969
-32.047 97.790
-27.549 101.915
-67.894 72.160
-42.018 94.271
-56.002 84.684
-66.350 75.221
-43.296 88.405
-52.561 87.536
-60.778 76.369
-62.034 79.489
-44.658 91.541
-58.377 78.368
-65.227 77.603
-77.541 69.875
-35.385 95.580
-67.716 75.678
-71.641 81.081
-89.450 50.876
-93.171 44.108
-78.424 64.772
-71.433 71.005
-75.328 66.728
-105.091 19.131
-86.360 45.779
-77.116 67.695
-79.914 56.471
-73.592 71.151
-72.666 70.851
-80.383 57.275
-107.131 24.834
-57.396 91.765
-74.501 70.489
-89.989 45.905
-99.873 21.831
-87.051 53.526
-90.928 39.532
-106.787 -2.429
-89.059 55.452
-110.185 -8.826
-84.794 59.503
-101.590 6.366
-99.322 22.939
-89.264 48.496
-73.125 91.921
-91.171 34.935
-102.474 -1.032
-92.635 39.353
