0.882416 0.157788
0.719682 0.340976
0.322931 0.755372
0.960392 0.037242
0.283232 0.461436
0.338149 0.710695
0.864506 0.194330
0.523308 0.417583
0.391401 0.415289
0.248074 0.637378
0.491235 0.464942
0.198471 0.663276
0.864743 0.251807
0.252601 0.600260
0.192708 0.886675
0.810887 0.240855
0.321723 0.789329
0.890683 0.205233
0.869623 0.174094
0.358917 0.689394
0.656132 0.458810
0.432197 0.650116
0.389622 0.328598
0.391079 0.649231
0.383641 0.663248
0.342007 0.760407
0.733649 0.340067
0.480491 0.513896
0.274213 0.803665
0.650923 0.426634
0.195779 0.669135
0.732279 0.383765
0.769613 0.321531
0.365909 0.774264
0.397559 0.661065
0.214164 0.620864
0.446687 0.552851
0.424586 0.559585
0.340549 0.691512
0.381119 0.441582
0.238998 0.846082
0.257776 0.878567
0.698818 0.436034
0.212833 0.609014
0.376638 0.413094
1.000000 0.000000
0.282567 0.482423
0.737379 0.361266
0.880948 0.138613
0.794081 0.278947
0.779899 0.261908
0.315640 0.798197
0.489466 0.232398
0.355802 0.727946
0.646717 0.509124
0.321968 0.492785
0.902312 0.129724
0.769759 0.303735
0.297584 0.438082
0.781905 0.267537
0.054600 0.815416
0.907412 0.129869
0.897225 0.161943
0.328032 0.808359
0.233905 0.796090
0.405129 0.330418
0.822946 0.198066
0.755857 0.362377
0.400855 0.639889
0.411370 0.635740
0.491854 0.503622
0.166849 0.713267
0.758892 0.341561
0.305834 0.528243
0.835962 0.115023
0.349393 0.777000
0.675772 0.411603
0.748448 0.419104
0.378258 0.674985
0.796767 0.252820
0.304983 0.483689
0.240462 0.829626
0.744863 0.383053
0.484159 0.559676
0.822010 0.259412
0.841278 0.190693
0.796549 0.245655
0.929252 0.120886
0.753619 0.318213
0.435715 0.571199
0.309529 0.524785
0.444867 0.589296
0.334186 0.462799
0.321298 0.437902
0.487943 0.214733
0.440692 0.616909
0.253501 0.529433
0.185253 0.632401
0.240129 0.593393
0.458104 0.650480
0.188170 0.590192
0.868438 0.218179
0.800028 0.208973
0.856459 0.111029
0.743220 0.327606
0.309164 0.480508
0.817204 0.283220
0.437623 0.576866
0.327758 0.753865
0.384626 0.622525
0.266055 0.816800
0.929217 0.071121
0.661208 0.446887
0.878701 0.176872
0.319398 0.749465
0.148437 0.741871
0.853197 0.290567
0.511213 0.415671
0.366076 0.410253
0.299274 0.500763
0.247058 0.534750
0.165400 0.989416
0.251074 0.845405
0.349264 0.745186
0.161756 0.738812
0.358367 0.397816
0.265601 0.807452
0.811296 0.262199
0.861600 0.213987
0.224236 0.895911
0.474268 0.289717
0.408427 0.665967
0.774511 0.336786
0.393951 0.574244
0.765248 0.294221
0.280085 0.490058
0.332391 0.427399
0.655694 0.454279
0.086223 0.786999
0.712133 0.346271
0.317466 0.820738
0.805437 0.222963
0.229032 0.601562
0.354577 0.741348
0.347181 0.698959
0.460717 0.563329
0.798050 0.268828
